country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
RUS,1966,1,interm,1,102,59,17,10,11,24,51,76,77,77,75,72,71,76,71,83,84,141,174,278,.,.,.,.,.,.
RUS,1966,1,interm,1,103,13,2,2,2,5,5,7,8,8,7,8,7,8,7,7,8,11,14,19,.,.,.,.,.,.
RUS,1966,1,interm,1,104,111,78,96,117,237,339,405,411,399,365,341,306,320,250,254,253,338,415,535,.,.,.,.,.,.
RUS,1967,1,interm,1,0,37921,1607,874,715,1533,2312,3537,4472,5640,7211,9507,13517,19380,30328,45003,65098,94676,139481,214433,.,.,.,.,.,.
RUS,1967,1,interm,1,1,543,61,8,3,2,3,4,4,4,3,4,7,6,12,17,22,29,41,20,.,.,.,.,.,.
RUS,1967,1,interm,1,2,203,25,2,1,0,0,1,0,1,1,1,2,2,3,6,7,8,17,8,.,.,.,.,.,.
RUS,1967,1,interm,1,3,62,17,8,6,15,51,156,293,426,630,804,1033,1292,1697,1949,1652,1419,1080,1009,.,.,.,.,.,.
RUS,1967,1,interm,1,4,321,8,4,3,3,2,2,3,3,4,7,7,7,12,11,22,18,48,18,.,.,.,.,.,.
RUS,1967,1,interm,1,5,122,18,10,5,6,4,5,6,5,7,7,9,11,13,18,17,25,43,28,.,.,.,.,.,.
RUS,1967,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1967,1,interm,1,7,106,17,5,3,6,8,9,6,8,7,11,21,24,28,32,60,34,59,79,.,.,.,.,.,.
RUS,1967,1,interm,1,8,222,55,15,9,9,6,5,7,9,8,14,14,13,19,11,15,11,5,11,.,.,.,.,.,.
RUS,1967,1,interm,1,9,54,1,2,1,2,3,6,7,9,11,18,19,27,33,30,40,37,47,33,.,.,.,.,.,.
RUS,1967,1,interm,1,10,0,1,1,1,1,2,2,3,10,23,40,65,102,149,222,298,294,426,590,.,.,.,.,.,.
RUS,1967,1,interm,1,11,0,0,0,0,0,1,1,3,9,29,55,140,267,475,760,999,1130,1208,943,.,.,.,.,.,.
RUS,1967,1,interm,1,12,0,0,1,0,2,7,29,84,216,431,781,1473,2283,3585,5000,6041,6136,4960,3529,.,.,.,.,.,.
RUS,1967,1,interm,1,13,0,1,1,1,1,3,6,6,12,24,39,65,103,168,257,320,400,406,278,.,.,.,.,.,.
RUS,1967,1,interm,1,14,1,0,0,1,1,5,6,9,13,23,38,69,98,171,281,319,460,355,322,.,.,.,.,.,.
RUS,1967,1,interm,1,15,1,1,1,1,1,2,4,6,12,25,49,100,168,268,366,424,438,412,307,.,.,.,.,.,.
RUS,1967,1,interm,1,16,0,0,0,0,0,1,4,8,21,45,86,163,253,367,478,543,571,552,444,.,.,.,.,.,.
RUS,1967,1,interm,1,17,0,1,0,0,1,1,3,3,7,13,19,39,66,107,160,209,235,243,190,.,.,.,.,.,.
RUS,1967,1,interm,1,18,0,0,0,0,0,0,1,5,23,49,86,124,136,176,234,235,215,183,72,.,.,.,.,.,.
RUS,1967,1,interm,1,19,1,1,1,2,3,4,10,23,79,219,489,1091,1802,2777,3561,3367,2474,1628,1068,.,.,.,.,.,.
RUS,1967,1,interm,1,20,0,0,0,0,0,2,1,3,4,6,7,11,21,26,39,65,96,178,284,.,.,.,.,.,.
RUS,1967,1,interm,1,21,0,0,0,0,0,0,0,0,0,1,4,5,8,7,12,25,26,14,18,.,.,.,.,.,.
RUS,1967,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1967,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1967,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1967,1,interm,1,25,0,0,0,0,0,0,0,1,2,3,6,17,60,140,275,485,749,921,950,.,.,.,.,.,.
RUS,1967,1,interm,1,26,0,1,0,0,2,4,5,3,5,4,4,7,9,16,13,34,41,58,86,.,.,.,.,.,.
RUS,1967,1,interm,1,27,1,1,0,0,0,0,0,2,3,7,19,44,93,181,312,449,589,649,603,.,.,.,.,.,.
RUS,1967,1,interm,1,28,10,12,3,1,0,2,1,5,8,16,37,69,112,167,221,246,258,216,158,.,.,.,.,.,.
RUS,1967,1,interm,1,29,7,15,12,14,16,16,13,17,25,33,42,58,61,68,63,50,41,31,28,.,.,.,.,.,.
RUS,1967,1,interm,1,30,41,49,40,26,27,29,20,21,24,35,48,75,115,168,230,237,179,161,92,.,.,.,.,.,.
RUS,1967,1,interm,1,31,14,22,21,17,22,22,25,30,32,38,58,86,110,153,167,184,115,105,31,.,.,.,.,.,.
RUS,1967,1,interm,1,32,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,5,6,6,8,.,.,.,.,.,.
RUS,1967,1,interm,1,33,7,10,7,10,17,17,16,19,30,56,86,153,209,308,365,403,459,425,497,.,.,.,.,.,.
RUS,1967,1,interm,1,34,34,13,13,7,10,15,13,17,30,37,48,69,98,116,127,128,120,119,119,.,.,.,.,.,.
RUS,1967,1,interm,1,35,0,0,2,2,3,4,5,5,7,11,13,17,26,44,63,60,43,78,64,.,.,.,.,.,.
RUS,1967,1,interm,1,36,6,1,0,0,0,0,0,1,1,1,2,2,2,2,3,3,4,2,4,.,.,.,.,.,.
RUS,1967,1,interm,1,37,61,10,1,2,1,2,2,4,3,4,6,9,7,8,12,14,18,1,29,.,.,.,.,.,.
RUS,1967,1,interm,1,38,99,11,4,5,7,10,6,4,7,8,14,16,19,25,28,44,40,36,42,.,.,.,.,.,.
RUS,1967,1,interm,1,39,0,0,0,0,0,0,0,0,0,0,0,1,2,2,10,17,35,88,117,.,.,.,.,.,.
RUS,1967,1,interm,1,40,0,0,0,0,1,2,21,40,58,60,65,57,51,38,60,34,43,20,25,.,.,.,.,.,.
RUS,1967,1,interm,1,41,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,.,.,.,.,.,.
RUS,1967,1,interm,1,42,9,6,10,8,9,5,5,6,5,8,6,8,9,5,7,4,7,10,11,.,.,.,.,.,.
RUS,1967,1,interm,1,43,14,2,0,0,0,2,5,7,8,10,9,8,11,10,19,16,29,69,51,.,.,.,.,.,.
RUS,1967,1,interm,1,44,1,0,0,0,0,0,0,0,0,0,1,1,3,5,12,19,35,32,14,.,.,.,.,.,.
RUS,1967,1,interm,1,45,8,1,0,0,1,1,1,2,4,7,12,15,25,24,26,25,34,38,57,.,.,.,.,.,.
RUS,1967,1,interm,1,46,13,7,13,16,29,32,34,28,31,40,41,32,31,27,27,17,34,32,37,.,.,.,.,.,.
RUS,1967,1,interm,1,47,322,56,27,22,27,24,23,22,26,31,48,42,56,61,65,89,155,203,297,.,.,.,.,.,.
RUS,1967,1,interm,1,48,0,4,13,27,53,69,95,149,177,196,254,287,304,285,311,437,608,965,1497,.,.,.,.,.,.
RUS,1967,1,interm,1,49,0,0,0,0,0,1,3,5,12,24,33,58,77,125,199,264,443,644,1027,.,.,.,.,.,.
RUS,1967,1,interm,1,50,0,0,0,0,2,4,11,23,49,95,162,272,437,629,800,974,1178,1313,1536,.,.,.,.,.,.
RUS,1967,1,interm,1,51,0,0,0,0,1,7,21,54,138,291,515,802,1208,1890,2610,2904,2900,3023,3436,.,.,.,.,.,.
RUS,1967,1,interm,1,52,0,0,0,0,1,3,14,40,114,257,494,966,1699,3584,6514,12966,23743,42609,74932,.,.,.,.,.,.
RUS,1967,1,interm,1,53,0,0,0,0,1,2,9,27,63,114,176,234,354,626,1107,2024,3620,6208,10342,.,.,.,.,.,.
RUS,1967,1,interm,1,54,0,0,0,0,1,0,1,1,2,4,6,9,17,35,71,153,256,418,661,.,.,.,.,.,.
RUS,1967,1,interm,1,55,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6,13,20,31,37,.,.,.,.,.,.
RUS,1967,1,interm,1,56,0,0,0,0,1,1,1,2,2,4,5,7,10,20,33,60,68,98,145,.,.,.,.,.,.
RUS,1967,1,interm,1,57,1,0,1,1,2,2,2,2,3,5,7,11,21,64,136,381,768,1434,2436,.,.,.,.,.,.
RUS,1967,1,interm,1,58,3,1,1,2,6,9,18,32,46,67,84,105,142,194,228,336,479,943,1902,.,.,.,.,.,.
RUS,1967,1,interm,1,59,7,1,1,0,4,11,22,44,80,146,233,362,584,833,1308,1895,2943,4278,6652,.,.,.,.,.,.
RUS,1967,1,interm,1,60,0,0,0,0,0,1,2,6,16,36,69,136,263,575,1005,1611,2581,3660,4814,.,.,.,.,.,.
RUS,1967,1,interm,1,61,1,1,1,0,1,4,7,20,44,103,219,506,1040,2485,4724,8892,15321,25402,40093,.,.,.,.,.,.
RUS,1967,1,interm,1,62,0,0,0,0,0,0,2,0,1,3,11,28,56,129,225,384,615,1048,1365,.,.,.,.,.,.
RUS,1967,1,interm,1,63,0,0,0,0,2,4,5,11,22,39,65,120,216,446,937,1807,3644,7194,15357,.,.,.,.,.,.
RUS,1967,1,interm,1,64,1,0,0,1,1,2,4,5,10,14,20,24,30,48,63,106,207,309,479,.,.,.,.,.,.
RUS,1967,1,interm,1,65,1012,68,14,7,10,7,8,8,11,12,23,20,28,45,86,156,326,577,1110,.,.,.,.,.,.
RUS,1967,1,interm,1,66,8938,332,41,22,15,23,22,39,74,125,200,309,470,757,1082,1483,1988,2305,2950,.,.,.,.,.,.
RUS,1967,1,interm,1,67,383,16,1,0,0,1,0,1,2,1,2,3,3,7,7,7,12,32,46,.,.,.,.,.,.
RUS,1967,1,interm,1,68,1,0,1,0,1,1,1,1,7,9,19,31,57,111,207,338,500,654,651,.,.,.,.,.,.
RUS,1967,1,interm,1,69,1,3,1,2,2,2,11,21,45,101,214,444,827,1860,3367,5347,8194,12184,18801,.,.,.,.,.,.
RUS,1967,1,interm,1,70,0,0,0,0,0,0,1,1,4,8,9,10,8,5,5,5,9,15,30,.,.,.,.,.,.
RUS,1967,1,interm,1,71,0,0,0,0,0,0,0,1,3,7,14,31,53,73,111,153,234,282,417,.,.,.,.,.,.
RUS,1967,1,interm,1,72,2,3,1,3,2,3,8,12,24,42,69,112,171,262,368,552,825,1088,1629,.,.,.,.,.,.
RUS,1967,1,interm,1,73,137,18,4,4,7,10,11,20,33,46,67,104,139,131,149,165,231,192,237,.,.,.,.,.,.
RUS,1967,1,interm,1,74,3,0,0,1,2,7,20,27,55,86,104,145,182,234,263,276,250,183,232,.,.,.,.,.,.
RUS,1967,1,interm,1,75,98,6,2,1,2,4,3,5,7,12,19,28,41,68,98,159,242,311,390,.,.,.,.,.,.
RUS,1967,1,interm,1,76,1684,44,15,13,15,18,20,32,44,61,89,124,165,241,292,414,556,584,681,.,.,.,.,.,.
RUS,1967,1,interm,1,77,0,0,0,0,0,1,2,4,6,13,13,16,16,18,26,28,14,17,21,.,.,.,.,.,.
RUS,1967,1,interm,1,78,7,1,1,3,4,8,10,19,29,51,85,111,154,210,275,344,455,665,795,.,.,.,.,.,.
RUS,1967,1,interm,1,79,9,2,1,1,1,2,3,7,9,13,15,18,22,32,49,83,89,72,56,.,.,.,.,.,.
RUS,1967,1,interm,1,80,6,0,0,0,0,1,1,1,3,7,12,20,30,56,109,168,316,322,404,.,.,.,.,.,.
RUS,1967,1,interm,1,81,4,0,0,0,2,2,7,11,16,23,25,31,37,43,55,64,79,82,109,.,.,.,.,.,.
RUS,1967,1,interm,1,82,81,3,1,1,1,1,7,10,12,14,18,25,30,33,51,51,50,71,93,.,.,.,.,.,.
RUS,1967,1,interm,1,83,49,2,1,1,3,5,3,2,2,5,5,4,7,13,12,11,20,24,12,.,.,.,.,.,.
RUS,1967,1,interm,1,84,13,2,5,6,8,8,7,5,6,15,20,17,28,34,52,68,49,63,116,.,.,.,.,.,.
RUS,1967,1,interm,1,85,14,8,7,8,15,33,42,45,47,63,83,93,110,139,189,188,317,380,470,.,.,.,.,.,.
RUS,1967,1,interm,1,86,5,3,3,2,3,7,8,9,10,14,19,21,30,39,52,67,119,184,277,.,.,.,.,.,.
RUS,1967,1,interm,1,87,1,1,1,1,1,2,3,4,5,6,11,18,24,28,47,55,112,127,177,.,.,.,.,.,.
RUS,1967,1,interm,1,88,0,0,0,0,0,0,1,1,1,1,2,5,13,74,235,513,1070,1708,2229,.,.,.,.,.,.
RUS,1967,1,interm,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1967,1,interm,1,90,17433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1967,1,interm,1,91,4246,133,38,26,16,10,7,6,1,3,2,3,2,2,5,6,17,27,21,.,.,.,.,.,.
RUS,1967,1,interm,1,92,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1967,1,interm,1,93,13,75,116,84,280,414,643,655,636,565,486,460,449,390,367,382,347,449,597,.,.,.,.,.,.
RUS,1967,1,interm,1,94,49,22,17,20,44,68,92,95,101,85,83,90,104,109,112,114,165,251,317,.,.,.,.,.,.
RUS,1967,1,interm,1,95,21,136,220,96,160,238,338,345,307,265,213,160,155,133,120,125,117,87,184,.,.,.,.,.,.
RUS,1967,1,interm,1,96,29,51,16,13,19,33,45,55,53,50,50,46,48,59,66,84,111,175,196,.,.,.,.,.,.
RUS,1967,1,interm,1,97,1,2,1,1,22,58,185,336,460,496,425,365,331,275,202,117,60,69,46,.,.,.,.,.,.
RUS,1967,1,interm,1,98,81,108,25,16,28,75,92,114,123,125,132,126,129,123,117,118,156,165,257,.,.,.,.,.,.
RUS,1967,1,interm,1,99,587,42,13,11,15,28,65,103,135,127,127,107,105,86,87,74,80,76,130,.,.,.,.,.,.
RUS,1967,1,interm,1,100,0,0,0,33,207,387,654,777,866,886,896,850,748,605,559,560,675,655,761,.,.,.,.,.,.
RUS,1967,1,interm,1,101,91,10,13,24,108,130,150,153,140,125,119,91,88,85,65,60,74,147,83,.,.,.,.,.,.
RUS,1967,1,interm,1,102,55,13,8,9,21,37,61,62,60,65,61,57,57,63,67,73,91,138,191,.,.,.,.,.,.
RUS,1967,1,interm,1,103,12,2,2,2,4,4,6,7,7,6,7,6,6,6,6,7,7,11,15,.,.,.,.,.,.
RUS,1967,1,interm,1,104,107,67,77,105,213,272,334,339,338,310,287,244,255,246,210,232,233,326,422,.,.,.,.,.,.
RUS,1968,1,interm,1,0,38057,1583,842,684,1601,2357,3751,4601,5959,7541,9967,14055,19789,30478,45098,65913,93144,139763,206961,.,.,.,.,.,.
RUS,1968,1,interm,1,1,479,51,6,2,2,2,3,2,3,3,3,6,8,13,21,12,23,56,82,.,.,.,.,.,.
RUS,1968,1,interm,1,2,178,18,2,1,0,1,1,0,1,1,1,1,2,3,4,4,6,7,25,.,.,.,.,.,.
RUS,1968,1,interm,1,3,50,16,7,5,12,35,135,228,366,560,720,941,1181,1577,1717,1606,1161,959,717,.,.,.,.,.,.
RUS,1968,1,interm,1,4,404,6,2,3,3,3,2,4,3,3,5,4,8,13,13,19,16,25,34,.,.,.,.,.,.
RUS,1968,1,interm,1,5,114,16,6,5,5,4,4,7,4,5,6,8,13,12,15,24,25,10,8,.,.,.,.,.,.
RUS,1968,1,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1968,1,interm,1,7,104,13,3,4,5,11,7,7,6,9,14,11,19,25,30,34,57,39,49,.,.,.,.,.,.
RUS,1968,1,interm,1,8,231,56,13,10,10,5,6,7,10,9,8,9,15,15,16,16,7,6,8,.,.,.,.,.,.
RUS,1968,1,interm,1,9,65,2,1,1,2,2,5,7,8,8,16,19,26,28,25,25,35,33,33,.,.,.,.,.,.
RUS,1968,1,interm,1,10,1,1,0,1,1,1,2,3,7,15,38,68,89,146,213,300,355,398,439,.,.,.,.,.,.
RUS,1968,1,interm,1,11,0,0,0,0,0,1,1,3,12,27,62,129,242,421,699,1020,1040,1112,877,.,.,.,.,.,.
RUS,1968,1,interm,1,12,0,0,0,0,2,8,32,78,203,429,769,1411,2240,3416,4684,5591,5755,4469,3035,.,.,.,.,.,.
RUS,1968,1,interm,1,13,2,2,1,1,1,4,6,9,17,28,47,65,107,185,251,332,364,502,343,.,.,.,.,.,.
RUS,1968,1,interm,1,14,0,0,0,0,2,3,7,10,13,20,40,83,116,179,247,352,396,421,408,.,.,.,.,.,.
RUS,1968,1,interm,1,15,1,2,1,1,1,1,4,7,13,27,52,98,157,260,352,398,438,335,285,.,.,.,.,.,.
RUS,1968,1,interm,1,16,0,0,0,0,0,1,4,9,22,48,91,161,236,356,460,510,570,448,412,.,.,.,.,.,.
RUS,1968,1,interm,1,17,1,1,0,1,1,1,3,4,8,14,21,38,62,104,153,204,228,217,183,.,.,.,.,.,.
RUS,1968,1,interm,1,18,0,0,0,0,1,1,1,4,23,52,64,99,171,216,250,237,232,198,119,.,.,.,.,.,.
RUS,1968,1,interm,1,19,0,2,2,1,2,5,10,24,92,235,511,1085,1813,2839,3539,3434,2586,1538,964,.,.,.,.,.,.
RUS,1968,1,interm,1,20,0,1,0,0,0,2,2,3,3,7,9,13,18,31,32,68,89,133,262,.,.,.,.,.,.
RUS,1968,1,interm,1,21,0,0,0,0,0,0,0,0,1,2,2,4,9,12,9,17,38,18,44,.,.,.,.,.,.
RUS,1968,1,interm,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1968,1,interm,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1968,1,interm,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1968,1,interm,1,25,0,0,0,0,0,0,1,1,1,3,8,25,53,119,265,514,720,883,946,.,.,.,.,.,.
RUS,1968,1,interm,1,26,1,1,0,0,1,2,6,4,4,5,4,7,11,17,25,44,64,71,60,.,.,.,.,.,.
RUS,1968,1,interm,1,27,1,1,0,0,0,0,0,1,3,9,23,50,108,174,317,448,532,656,609,.,.,.,.,.,.
RUS,1968,1,interm,1,28,8,11,3,1,0,2,2,4,8,19,46,79,130,160,224,245,233,219,160,.,.,.,.,.,.
RUS,1968,1,interm,1,29,12,18,10,13,15,13,15,21,23,32,43,56,68,65,61,48,33,33,27,.,.,.,.,.,.
RUS,1968,1,interm,1,30,34,48,38,27,27,21,21,21,23,33,42,73,107,159,199,233,225,210,113,.,.,.,.,.,.
RUS,1968,1,interm,1,31,19,18,23,16,18,28,24,27,35,39,60,102,109,143,146,138,120,106,80,.,.,.,.,.,.
RUS,1968,1,interm,1,32,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,5,5,6,8,.,.,.,.,.,.
RUS,1968,1,interm,1,33,13,11,6,8,13,14,16,22,31,51,94,149,223,298,386,387,409,485,528,.,.,.,.,.,.
RUS,1968,1,interm,1,34,39,15,13,9,12,12,14,21,29,35,50,68,84,92,110,106,87,102,157,.,.,.,.,.,.
RUS,1968,1,interm,1,35,0,0,1,1,2,3,3,5,8,9,14,21,28,46,63,78,113,71,17,.,.,.,.,.,.
RUS,1968,1,interm,1,36,6,1,0,0,0,0,0,1,1,1,2,3,3,3,2,2,2,4,4,.,.,.,.,.,.
RUS,1968,1,interm,1,37,54,11,2,2,2,2,2,2,3,5,6,6,9,8,8,9,3,11,19,.,.,.,.,.,.
RUS,1968,1,interm,1,38,103,14,5,6,6,6,7,6,6,10,10,14,19,21,29,31,27,21,44,.,.,.,.,.,.
RUS,1968,1,interm,1,39,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,20,26,73,97,.,.,.,.,.,.
RUS,1968,1,interm,1,40,0,0,0,0,1,5,25,44,68,76,76,81,68,55,46,45,30,15,22,.,.,.,.,.,.
RUS,1968,1,interm,1,41,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,.,.,.,.,.,.
RUS,1968,1,interm,1,42,9,6,12,7,9,9,5,6,6,7,6,7,8,8,5,5,11,9,26,.,.,.,.,.,.
RUS,1968,1,interm,1,43,15,2,0,0,1,2,3,5,8,8,11,7,11,13,16,17,29,19,54,.,.,.,.,.,.
RUS,1968,1,interm,1,44,1,0,0,0,0,0,0,0,0,0,0,1,3,5,13,21,26,24,12,.,.,.,.,.,.
RUS,1968,1,interm,1,45,9,1,0,0,1,1,1,3,4,7,9,14,24,25,28,27,25,29,49,.,.,.,.,.,.
RUS,1968,1,interm,1,46,17,13,17,18,31,25,32,30,37,37,36,37,33,28,27,17,14,27,44,.,.,.,.,.,.
RUS,1968,1,interm,1,47,306,51,24,22,26,20,19,27,26,28,41,45,55,59,75,110,117,137,267,.,.,.,.,.,.
RUS,1968,1,interm,1,48,1,6,11,24,58,59,103,135,185,202,277,301,305,287,308,362,517,713,1277,.,.,.,.,.,.
RUS,1968,1,interm,1,49,0,0,0,0,0,0,3,5,13,23,42,54,84,141,213,293,454,531,865,.,.,.,.,.,.
RUS,1968,1,interm,1,50,0,0,0,0,1,3,16,26,65,111,176,299,473,671,849,1031,1251,1327,1437,.,.,.,.,.,.
RUS,1968,1,interm,1,51,0,0,0,0,1,5,26,66,159,296,491,838,1190,1872,2511,2733,2925,2897,3187,.,.,.,.,.,.
RUS,1968,1,interm,1,52,0,0,0,0,1,4,15,50,133,287,569,1074,1816,3808,6916,13351,23487,43164,73128,.,.,.,.,.,.
RUS,1968,1,interm,1,53,0,0,0,0,0,5,15,40,93,148,208,320,470,763,1292,2250,3803,6744,10448,.,.,.,.,.,.
RUS,1968,1,interm,1,54,0,0,0,0,0,0,1,1,2,4,6,9,13,27,66,132,214,336,592,.,.,.,.,.,.
RUS,1968,1,interm,1,55,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,11,17,25,33,.,.,.,.,.,.
RUS,1968,1,interm,1,56,0,0,0,0,1,1,1,2,2,4,5,7,8,16,30,51,57,79,129,.,.,.,.,.,.
RUS,1968,1,interm,1,57,1,0,1,1,2,2,3,2,3,5,6,11,17,49,126,329,647,1158,2182,.,.,.,.,.,.
RUS,1968,1,interm,1,58,3,1,1,2,5,8,22,32,46,65,79,101,113,151,211,290,403,761,1704,.,.,.,.,.,.
RUS,1968,1,interm,1,59,9,0,0,1,4,11,25,46,88,143,245,378,610,854,1364,2009,3014,4464,6703,.,.,.,.,.,.
RUS,1968,1,interm,1,60,0,0,0,0,0,1,2,7,18,35,72,142,275,589,1048,1708,2644,3819,4851,.,.,.,.,.,.
RUS,1968,1,interm,1,61,1,0,0,0,1,4,8,21,48,101,230,529,1087,2546,4925,9428,15690,26503,40404,.,.,.,.,.,.
RUS,1968,1,interm,1,62,0,0,0,0,0,0,2,0,1,3,12,29,59,133,235,407,630,1093,1376,.,.,.,.,.,.
RUS,1968,1,interm,1,63,1,0,0,0,1,1,4,9,19,37,71,116,200,415,726,1568,3009,5732,11438,.,.,.,.,.,.
RUS,1968,1,interm,1,64,1,0,0,1,1,2,5,8,13,14,21,24,36,49,72,152,196,346,478,.,.,.,.,.,.
RUS,1968,1,interm,1,65,734,39,8,4,5,4,5,5,4,6,10,8,10,11,30,34,68,141,332,.,.,.,.,.,.
RUS,1968,1,interm,1,66,9480,358,39,22,18,25,25,48,78,140,208,334,496,766,1109,1460,1909,2456,2998,.,.,.,.,.,.
RUS,1968,1,interm,1,67,380,18,1,0,1,1,1,1,0,0,0,1,0,2,5,14,7,18,52,.,.,.,.,.,.
RUS,1968,1,interm,1,68,0,1,1,0,0,1,0,2,5,14,16,34,60,109,208,305,461,566,638,.,.,.,.,.,.
RUS,1968,1,interm,1,69,2,4,1,1,2,5,9,20,46,103,213,438,867,1869,3397,5552,8351,13473,19417,.,.,.,.,.,.
RUS,1968,1,interm,1,70,0,0,0,0,0,0,1,2,4,8,8,10,8,5,5,5,8,17,30,.,.,.,.,.,.
RUS,1968,1,interm,1,71,0,0,0,0,0,0,0,1,3,6,14,31,54,73,105,157,216,317,412,.,.,.,.,.,.
RUS,1968,1,interm,1,72,4,4,2,1,3,4,6,13,25,43,70,113,176,258,359,556,810,1172,1656,.,.,.,.,.,.
RUS,1968,1,interm,1,73,158,14,5,4,6,7,11,18,33,48,76,101,142,155,146,211,166,232,214,.,.,.,.,.,.
RUS,1968,1,interm,1,74,3,0,1,0,2,7,17,28,59,80,111,137,161,213,273,255,230,231,176,.,.,.,.,.,.
RUS,1968,1,interm,1,75,111,7,2,2,2,3,4,5,9,13,17,23,38,70,123,185,223,332,429,.,.,.,.,.,.
RUS,1968,1,interm,1,76,1582,46,15,14,16,19,23,32,47,63,98,116,173,241,330,473,574,601,701,.,.,.,.,.,.
RUS,1968,1,interm,1,77,0,0,0,0,0,1,2,5,9,13,17,18,20,25,21,28,22,23,21,.,.,.,.,.,.
RUS,1968,1,interm,1,78,0,1,2,3,5,8,12,17,28,57,95,124,175,223,283,413,487,543,810,.,.,.,.,.,.
RUS,1968,1,interm,1,79,17,1,0,1,1,2,3,5,8,10,12,15,26,37,58,92,82,97,99,.,.,.,.,.,.
RUS,1968,1,interm,1,80,6,0,0,0,0,0,1,1,4,6,11,19,35,58,117,212,325,403,416,.,.,.,.,.,.
RUS,1968,1,interm,1,81,4,0,0,0,3,3,7,14,18,21,28,32,32,40,52,84,79,86,94,.,.,.,.,.,.
RUS,1968,1,interm,1,82,75,3,1,1,1,2,6,11,13,14,24,26,28,35,48,52,61,50,51,.,.,.,.,.,.
RUS,1968,1,interm,1,83,40,2,1,1,4,3,2,2,2,3,4,6,10,7,4,15,29,20,11,.,.,.,.,.,.
RUS,1968,1,interm,1,84,21,5,5,6,9,5,4,8,8,10,19,21,24,31,38,58,52,65,77,.,.,.,.,.,.
RUS,1968,1,interm,1,85,26,5,8,10,15,26,36,45,55,70,90,98,98,136,198,216,304,395,419,.,.,.,.,.,.
RUS,1968,1,interm,1,86,6,2,2,2,3,5,7,10,11,16,20,26,23,38,54,64,101,174,294,.,.,.,.,.,.
RUS,1968,1,interm,1,87,2,1,1,1,1,2,3,4,4,8,13,17,22,36,52,68,87,116,168,.,.,.,.,.,.
RUS,1968,1,interm,1,88,0,0,0,0,0,0,0,0,0,1,2,3,22,71,236,527,935,1566,2170,.,.,.,.,.,.
RUS,1968,1,interm,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1968,1,interm,1,90,17169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1968,1,interm,1,91,4350,133,35,26,23,11,6,4,4,2,5,1,1,3,4,5,11,13,28,.,.,.,.,.,.
RUS,1968,1,interm,1,92,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1968,1,interm,1,93,12,75,115,82,301,460,666,676,642,598,556,501,441,368,375,437,417,518,508,.,.,.,.,.,.
RUS,1968,1,interm,1,94,65,16,16,19,46,70,105,102,105,97,98,99,114,101,130,125,184,295,349,.,.,.,.,.,.
RUS,1968,1,interm,1,95,18,132,208,83,142,231,356,363,333,296,233,202,174,139,131,92,127,106,131,.,.,.,.,.,.
RUS,1968,1,interm,1,96,52,65,15,12,23,32,51,61,59,58,58,62,62,62,67,63,116,150,235,.,.,.,.,.,.
RUS,1968,1,interm,1,97,2,4,1,1,32,68,239,399,582,606,548,450,410,317,231,126,92,71,88,.,.,.,.,.,.
RUS,1968,1,interm,1,98,74,93,22,13,30,75,95,110,134,135,138,141,127,123,133,129,149,181,228,.,.,.,.,.,.
